,account,0x98Afac3b663113D29dc2Cd8C2d1d14793692F110,mvs_transfer_in,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x55d398326f99059ff775485246999027b3197955,0xba2ae424d960c26247dd6c32edc70b295c744c43,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,external_approve,liquidity_method
5056,0x34aa0577254a7d7ef8fe45b85408e5bd6e9106d7,95397657245728481774681,0,-98813001674170932052,0,0,0,False,False
5057,0x829831024f1d2918a04eabc3d602e2b6ae16523f,-759719550166044155719,0,-27501605815223383509,754733632701155038834,0,0,False,False
5058,0xf70949a055f2fb84bfddc4a11069b8931ef68a71,0,0,811823775321115272694,0,0,0,False,False
5059,0xf2ece68729ac3934dc3c402ab69ba6876c6849a1,-107368739166768058351756,107368739166768058351756,48437104440385831379,0,0,0,False,False
5060,0xf9144cbae17fb29b7b615fb9afd5ece7216bab11,0,0,8682674485144271314,0,0,0,False,False
5061,0xd4b6ca86f618d029532022d284880bc6556c9cd2,23346985520659133040629,0,-47686850350540485831,0,0,0,False,False
5062,0x4465af7892d401163d060ddeda88f676090b7117,0,0,0,0,0,0,True,False
5063,0x794520be2fb35f527553ce49a29e6a4357a55da8,0,0,721477863670726938,0,0,0,False,False
5064,0x1b2e41a3b174c2e2ee2abb20d550f8a583fdc2c5,0,0,0,0,0,0,True,False
5065,0x023a9b3287464800a45c4b174eaa6269ee6666b7,0,0,46522767950007463851,0,0,0,False,False
5066,0xe3fd57a960cd679ce5d5ba6c9326af129e2c5f8f,0,0,-762094152438206364,0,0,0,False,False
5067,0x628b3d8381409a2d260045fc06b0a1a97b09aac5,-849903626541832888,0,0,220503000000000000000,0,0,False,False
5068,0xdb44cd0b1397f21a50153515ae26e352c6751214,241537755131685153272302,41235096522037728953634,-1728648113314145331754,0,0,0,False,False
5069,0x97e6d16acc85c39b2e2b94921cb4e95bc9c66c4f,132122366700307207207550,0,-213252033580611795325,0,0,0,False,False
5070,0xcb79ef012a97bd6ef80623807acc400c5a3a947f,-13240982100873660882056,13240982100873660882056,41722479464968215956,0,0,0,False,False
5071,0x8c57d59456cfcab4de2d3f59c48d5ecc6139190e,1702025680236838481205697,-102025680236838481205697,-3335758288315192434782,0,0,0,False,False
5072,0x269ee421caa91e3b560542dff935de3228683d7d,0,0,38628462023523803715,0,0,0,False,False
5073,0xbf8271d75238e23a9bc63fd64b2edc8378d39c39,0,0,77511936341614039776,0,0,0,False,False
5074,0xbfce276b976ae29bd2b8fbda285d070833443cd0,1197204046020869947523,0,-5064396992424029768,-1190000000000000000000,0,0,False,False
5075,0x28f29f3953b139ec39db4ef25c0f1178aeb3f553,-10440693265683300869641,11549841142377160839946,35383895448517329961,-1106286863597921848065,0,2038614965747528,False,False
5076,0x75372d5bd6b00dd384212d0d6c7b30f4c20a5b0b,0,0,0,0,0,0,False,False
5077,0x5c0b9761ed9f22bd35b638ea3d8cd21fb724f6fb,15757706984669354722376,0,-743898133528037175738,0,0,0,False,False
5078,0xcedf6ccbe77458e4ae4511fbd15e36e46e38ebe5,2000000000000000000000,0,0,0,0,-6510282393162493,False,False
5079,0x0e24395547918b0c2434f83f28ddc6cf251e21ec,11787945781165733758033,0,-14948869203939078917,0,0,0,False,False
5080,0xa8148985f553c2e51b3cab792e43fc2b2370dea1,69282199221360506732283,-69282199221360506732283,-105158395717713827150,0,0,0,False,False
5081,0xb288639819c6bcc6864d7c06ddfa197e5cc4f32e,-18231639182002497780253,18231639182002497780253,63685975251112297470,0,0,0,False,False
5082,0x1dfc181a99427dd8ad447066ee9941bdb1e2cc38,25000000000000000000000,0,-68537230454514855204,0,0,0,False,False
5083,0x3af6410cc16f18dee3851d97d0fdf6167a479e9a,0,0,0,0,0,0,True,False
5084,0x5e80dfe8b4fef1514d3e634bb6ad9a6134447178,721395278402473860458,0,-4840916305034224655,0,0,0,False,False
5085,0x0e764785609a77195abe61ece297bececf290d26,0,0,22188549093117368232,0,0,0,False,False
5086,0xfd1ed4ca51516342f4c7bdc53ec674d5855ef38e,0,0,-32089004121101974615,0,0,0,False,False
5087,0xf881cfb8a3c93bec1d659f6143495daf51e19488,0,0,-1811616769825834623,0,0,0,False,False
5088,0x724e552db18b087bd7273eb238abad958336675d,0,0,6754434704770398732,0,0,0,False,False
5089,0xdb0e1a59b627574f771cc9c451ad943a5d47f71b,0,0,69270882365806662438,0,0,0,False,False
5090,0x4569909a855a2cfa6c738baa4dc9ee6557d8ffe9,0,0,-77082465137340846167,0,0,0,False,False
5091,0xba556285f5d666d325fbf87ed8fa4c4ed1f9ef5a,21051757286745398663427,0,-51915302284651552411,0,0,0,False,False
5092,0xe93f4f0ea798c9c12f79add401d278ba4d78b1da,0,0,-9426999972845168176,0,0,0,False,False
5093,0xa014a6fdf716c5ed6d40e3aa4fbb0d6e2c5c893d,23908749424217803020163,0,54731237604287105976,0,0,0,False,False
5094,0x0e56ae1b45b1d80de631095e44370ef2b663d679,0,0,108478932388975558353,0,0,0,False,False
5095,0xa375be08926f6004beda776483ac91ca1e1f345a,0,0,-7296739995047892220,0,0,0,False,False
5096,0x08a7bd8930e3f910e1256a5e20848723bba62bb6,0,0,93605717024845220587,0,0,0,False,False
5097,0xe275002fff9c33865af506ee248fd82474725a29,0,0,-6379595620542163916,0,0,0,False,False
5098,0x60c993cc9c65d06369d95582e70e811123309ffa,38928538808135964218711,0,-299501341909729283138,0,0,0,False,False
5099,0xb9c98c446f828b1ad4bd902a012854294e23003d,129405865714204562721403,12111876083023508433850,-367146751321409353700,0,0,0,False,False
5100,0x057b66a6c3c98cef07d298ba12ac56631367efad,0,0,67331136185722664,0,0,0,False,False
5101,0xd25eb76aa8b2330634f677e125411ff14096b764,-100380740688830807923832,100380740688830807923832,-300132458391975807005,0,0,0,False,False
5102,0xbca064e6186b943ec4e1b6933af01e47850866d9,0,0,37509310776051604300,0,0,0,False,False
5103,0x8c4718ee496f0632db006780dcc737b5b3241642,61921619539488798867699,0,-465212482295551497042,0,0,0,False,False
5104,0x75e850f78300aa86566b65e206c8f558a6b0c1ee,98752035065797583184495,0,-713782647302975235268,0,0,0,False,False
5105,0xfb3c530a4ffd64a1d7c10d80589b0367320f27e7,526292691001634727382,0,-492907427890338358,0,0,0,False,False
5106,0x1c1ae03b6b58bffdd4053a45f8f25ce879e13e94,3348738144487756389359037,7315025248836393699119,-5774825512116063222497,0,0,0,False,False
5107,0x57ae50a9f6b6e6aeff2bf0319261c24be351ff58,0,0,-1561306696189467803,0,0,0,False,False
5108,0xeb175483a80a7b052fcd5479157b49f1d32f7d0e,0,1275034175969327530696,0,0,0,0,False,False
5109,0xb60cd7b35659ed74692673556fe209256697280e,0,0,79404505145553369310,0,0,0,False,False
5110,0x40cd7dcea5ac0a937fb16ae978f740aa7c78b839,0,0,-14973154083092668561,0,0,0,False,False
5111,0x4c6d352ea7d15a8ceca4b4e4f155cf4d9baf1315,0,0,-35446482251243458190,0,0,0,False,False
5112,0x0fc2251e860c073ee09b71181e5ed501df4e35dd,31886122100309160267793,-31886122100309160267793,-44969281083855670961,0,0,0,False,False
5113,0x1fc8dea6f0ecf81c3bbfcc9bdbc82ab8cd1d89bb,0,0,0,0,0,0,True,False
5114,0x27d5b7b5f394a0c0509e73bb95b588b279d59781,-2056059240508085212,0,0,699387666660633700331,0,0,False,False
5115,0xf2b1b73e66de1de77d0287dd281c5bbb1a9e4b7f,50099398294442018126504,0,-1324987836674148692468,0,0,0,False,False
5116,0xe1b96b4284c19b099a20a24f0930d9c309542ec7,0,0,-16265510879658567040,0,0,0,False,False
5117,0x1587974aac5f6bc9364ec6ab5d73260fced2c8e7,0,0,-266555941043372165326,0,0,0,False,False
5118,0x840c79d575848d7693122e8dda2a53bf7ecdf922,4140557066216685741150,0,-10336608140591191239,0,0,0,False,False
5119,0x2ddce2d4a6f7de570c468af4ad5b18b3bc9ebbd0,0,0,21673100130784290558,0,0,0,False,False
5120,0x7146a43002bec04de2adca1cd30129a26ae5adfc,0,0,474166548383694588635,0,0,0,False,False
5121,0x95d92d119bfa6e5e717975c8d3b211d4429c204b,42334508561896671229243,0,-55032464178239240658,0,0,0,False,False
5122,0x169aa101c633da1a106dff4a530a2a05119a5859,0,0,-25242706426627476549,0,0,0,False,False
5123,0xac8956649b1caa7cb4f01c102054a10ea68bc654,-50000000000000000000000,50000000000000000000000,49497193875196984597,0,0,0,False,False
5124,0x705ef5cec5a6240cfc027ab0b7eaf3517c8bc7f4,0,0,-2854019655916035498264,0,0,0,False,False
5125,0xcb878886047ceabe953280fa30c805884a80ac28,0,0,-1579230881903252577,0,0,0,False,False
5126,0x47958f13c22fc96a4ba407cbc357872b27701b8a,0,0,-2422010157366618632,0,0,0,False,False
5127,0x326978b105c8977b4df318be7bd1f47c0ff66e0b,0,0,-23809899339444483956,0,0,0,False,False
5128,0xe7fe6a67508d0ce1393e4b9d1f6b64e9540e130e,42761521159922274987897,0,-85372730250333208016,0,0,0,False,False
5129,0x3c81e5d65211468963c2cddcf9523cc5d5735617,32901719540013721169182,-32901719540013721169182,-24364877914711082281,0,0,0,False,False
5130,0x92e8adff860e36491095201d5e080c0ac59ec9d2,10466835702988028843592,0,108377564318978907139,0,0,0,False,False
5131,0xa8004168fa274ee675edc01fec562297ac5ceee1,0,0,-2502782764136571279,0,0,5588753506991877,False,False
5132,0xa7a3c67de4a7f7d18ae950315d7830fe9ce97c44,48345830331860501849600,0,2129516050028331525255,0,0,0,False,False
5133,0x1f12b00245e57690ad5eb393b4ea8a4b41851e27,0,0,4662436457456726566,0,0,0,False,False
5134,0xe75c750702463f8d91b9a0bcfed6de6814266bc5,3525415379667869158165214,-3526889315945055898426835,-2826258692834715122076,1468825590070893393638,0,0,False,False
5135,0x468aae5df1dc5e0f3ef38e45ede85e000591a65d,-1498869773983341537339,1498869773983341537339,-589018859372109101312,0,0,0,False,False
5136,0x2301e8052fffee7fe67f96c2e2a4d394d4198d62,0,0,225858601746358198053,0,0,0,False,False
5137,0x9cbe52e487ae471f1bf42d3afdb75e93228ea214,0,0,0,0,0,0,True,False
5138,0x374ae7581a1d1a0d6eb449939ee1b1afc78bd7ff,-3113160214189025754690,0,1953431568545278869528,3104617828378958097522,0,0,False,False
5139,0x71baec6c811521db77b2026408ac7d54c6227efe,3271297043650457491869724,22745165478543857330089,-5251605644972332612143,0,0,0,False,False
5140,0xeb3e1646b5a6263e5b9e87344b797db8d691cccf,10028974409987921070828,0,862846019149527786,0,0,0,False,False
5141,0x0cc3ecdd7d08d2e46fb6d56408f66ccefe30baec,2431734897995122927891,0,-9476300603970273906,0,0,0,False,False
5142,0x66a2af687caba07d5a3d4f5f6ae1e2a9c2100246,350571362119636824956,0,0,0,0,-5000000000000000,False,False
5143,0x5ab681f680e2eaa503919df79318c68afbd9fa52,0,0,189769696629386229973,0,0,0,False,False
5144,0x2571918bea270cc4fbd6ff38a7201db0c75e6930,100014731399794317306996,0,-89218238993851046756,0,0,0,False,False
5145,0xf674d907b220c466df3f015c9a12f09c3db53aff,0,0,-72146600079950340947,0,0,0,False,False
5146,0x4f187966d043d79f08b973a5ba30661633fa358a,0,0,-12376322776383931509,0,0,0,False,False
5147,0xdd4532a59fc95cb7d43f725ae8f6f3dd59cc0baf,125824750000787493608844,-25824238869375499297160,-701336698473105769829,0,0,0,False,False
5148,0x7c3d2186ec9e0aa05350f3fcf1d26f1b6796777d,492238232259895455322915,-492238232259895455322915,-382157666368877835592,0,0,0,False,False
5149,0x9f160c3aee9398d45348a803830129837f3384d4,2821970793413690529189645,0,-10925171339655543308103,0,0,0,False,False
5150,0xe8a48e55ca2eee114e4fdf1f788c16ad4b2b3e4b,0,0,-208842839799229199425,0,0,0,False,False
5151,0x5e9f133c54a66266e43fe6d31fcbb0f936cc2fbd,3074100000000000000000,-3074100000000000000000,-13418632654963824220,0,0,0,False,False
5152,0x2186637cd012acf0fc515044f959889d749576af,0,0,-19405450645254888581,0,0,0,False,False
5153,0xd954c254e9757db5658092d229c4aa1177cdeb80,-30781513191017072225430,30781513191017072225430,-40559471655544248223,0,0,0,False,False
5154,0x66187d4ef5f91227ad0675f37652bfa1604da07a,95072796476281678464463,-95072796476281678464463,107396188399178045084,0,0,-11327909732399177,False,False
5155,0xb0e791243eb8e79a2c4e8401c0737ab28d8a7c48,0,0,-8617042033330694834,0,0,0,False,False
5156,0xe5a79065a44c057302e879829e978ad51111111a,0,0,556799005981037359196,0,0,0,False,False
5157,0x9a61f04b18125a6ffcc7cba593fe3c0ad84c73d3,0,0,-75368653428845631712,0,0,0,False,False
5158,0x5386eecac0d5148bda9ff029419ca8c70796e214,136760273846152140156697,0,-116666710606539835995,0,0,0,False,False
5159,0x7d424de63cd19ee0e4a3528d8f57616e3194eb6b,0,0,1519931444655199266,0,0,0,False,False
5160,0x0b01afc49ecb006ee67c03bf63b714341caaa1e6,0,0,193203519636496920,0,0,0,False,False
5161,0xe8c8d5ae5556b3242df725b708066567d899530a,57258910519492069220,0,0,0,0,-925057587394043,False,False
5162,0x97500fbb775e5fab1b9e18de9aa63906cff38740,0,0,-43277553750189375300,0,0,0,False,False
5163,0x69814b04eb3fddb06d06e1775a0450f9031bc4c8,-1775677712146684340,0,0,250000000000000000000,0,0,False,False
5164,0x3cbc4225699efc592a0c633f2c1e989f81de7bc0,10912661310839035423501,0,-49104720522860974825,0,0,0,False,False
5165,0x2b58da439f1f24ac4764f28fb3912c62c5c398fe,0,0,0,0,0,0,True,False
5166,0x313e80501260c1fda2c1a47cff1fa1fde2787ea6,0,0,0,0,0,0,True,False
5167,0x2395b97d54ea76005a1aedcbc0cf025059fd1f74,0,0,2162380091931521739424,0,0,0,False,False
5168,0xdddcc1b3ef37d39ad873ff6cca92c13be7005b59,283304249078899036813036,0,-544861115565862376687,0,0,0,False,False
5169,0x50c1bd35c0dbf0790c88f2485786cc5500746d1b,74724071005594279219634,0,328495421809650042518,0,0,0,False,True
5170,0xc753f1301d2c420c33e2d405e5017b3f8766d912,0,0,-370297896086383867637,0,0,0,False,False
5171,0x2f4ef62950df01718ad10ceee7e07df6643421f1,0,0,19855719003101336591,0,0,-10080690541299862,False,False
5172,0xda329e4142417f50a6f00fb8d8e35e186975aaf2,0,0,723189934164993719392,0,0,0,False,False
5173,0x7181423eccf72e7996e758ef2be61da6d2c5e7f7,0,0,-1855209712274133172055,0,0,0,False,False
5174,0xe683dc7cb8a9bfea6ad26b74a5c757cb6577fd82,0,0,13579410143063889892,0,0,0,False,False
5175,0xbdec7b3d2dbac706824dd4f06bda9c4265ef02f1,0,0,-1308028789826069573,0,0,0,False,False
5176,0x230533766bd2608f3c210d726c9a2556feeb138f,0,0,-4957548655829394596839,0,0,0,False,False
5177,0x0e14762cf718b558f1b79d68b224bdda72c1dab0,0,0,-3986594878546509266,0,0,0,False,False
5178,0xb85e883a587b1d8d1bdf6722cc72e1a63b6d82fe,0,0,567500514380698758,0,0,0,False,False
5179,0x49ff03206ceffee97f55c3f00df713ab33f9a6f1,0,67665963906968641316701,0,0,0,0,False,False
5180,0xdbdd07398c1ab47d20bbb87ed283bea01dcf51cc,44952911044543561192933,0,-41382130451451924268,0,0,0,False,False
5181,0x53fdc19346ad8964187988d772afe95e83286e19,72046223210969874811722,0,-99798723177167709621,0,0,0,False,False
5182,0xd9f492811d2b3e093a955b43485993f41fb50303,0,0,23426449233500358961,0,0,0,False,False
5183,0xab196ce5014a4c68e64b1238a428b4f11aefbbd7,0,0,-884206220542345523134,0,0,0,False,False
5184,0x6d2c720683680f6efb9bfb8965471055137c0ad4,30757663249498521293894,0,-156000000000000000000,0,0,0,False,False
5185,0xdc64239bfec025ddbcf8195d7d79bc35d58855b6,1382093003249162439077,0,193245176904475434411,0,0,-10000000000000000,False,False
5186,0xf43eef314b6ced2e551e72e47070b98f11a53dda,4048739476753077490035,141756983172008351188,-11138540788398508030,0,0,0,False,False
5187,0x58bbd48a524407bbc5cf3c9c67369739140232a9,0,0,-214969285006044639071,0,0,0,False,False
5188,0x796835361d5c60a419f02a385667811d8f596636,-170693290404607560274509,170693290404607560274509,312782062264026574548,0,0,0,False,False
5189,0xff8a0bff85de8fa801d824ebd2c4ca2fbda4a024,0,0,100799635628570982540,0,0,0,False,False
5190,0xb5cf2cacd9be024361f318a79492284971c524e3,0,0,-7877728633953056611,0,0,0,False,False
5191,0xebba97635622d685cd7ea1f8b44de8a13d5c6eb7,197364591452209252483856,-197364591452209252483856,-1377687691516692470351,0,0,0,False,False
5192,0x4cfb8565b56c736b936e706cd44a446e4119a406,0,0,2661288814871700822,0,0,0,False,False
5193,0x372f83521e11e4923f4a3b3b614238d44674eaec,0,0,-4367989957572334538,0,0,0,False,False
5194,0x8a988b7c53d3248b1668d420fec1750723e870e0,2148889771207188020644,0,-14000000000000000000,0,0,0,False,False
5195,0xb44c90532348c82ced823de7d77c246c2bf1a384,1086820333363015727645040,0,-3289000000000000000000,0,0,0,False,False
5196,0x2c4bf96466a9db231666734ca45d2d34bfd7114b,0,34700611808464527918988,0,0,0,0,False,False
5197,0x99facd3e4c622be22be7af722613430fa8cf6a9c,581155593736223381154572,-581155593736223381154572,-572915528707665653829,0,0,0,False,False
5198,0x9399533b69456500ebe84fff4c9a9c86f6e1ea44,0,0,-3350070448135548915,0,0,0,False,False
5199,0xada44404256721201fdd01d7127e842f1e3a1e70,16676814030646873092333,0,4559935798810687216,0,0,9770952972671924,False,False
5200,0xd9887922f96218755dcbc5dd8a1f9784f5d22f05,0,0,0,0,0,0,True,False
5201,0xf87c907d49d2a7f63ee9659463ea2e12b1ad1e1c,14471474193383954986900,0,-9508478243393502747,0,0,0,False,False
5202,0xca46136d7ac04bc5a150468eebfa76ec6f9847b0,0,0,268477021411760970181,0,0,0,False,False
5203,0x4622e312b227167e08d6d1d1c235827c62153cf4,600001548225415627955,0,6211317095347314982,0,0,-392022408703669,False,False
5204,0x9a7a45794b29d53eab6bb834af0c65639ea1f239,0,0,28660273173792637004,0,0,0,False,False
5205,0xfb0fd712fdce8a5f51b882474df2ba39363bdfbf,386100079401456205703437,-386100079401456205703437,-292748853415933838572,0,0,0,False,False
5206,0xc4630d05e937e51f21f07c74584d28ceae617867,-1992782713347045722929,1992782713347045722929,8399568217653619943,0,0,0,False,False
5207,0x2d7706520284d0d52a598cd4aa6858fe164a3a84,1765775276560402211153,0,-5097992898379076960,-1760671437047268767745,0,0,False,False
5208,0x00cafbce3384a904af5f2e978d510fc1624c0fde,0,0,-10463264346201651086,0,0,0,False,False
5209,0x2d34c298d18c40d578e46174a8a934a542745eb1,-53211357279605298174126,53211357279605298174126,169024350803151001213,0,0,0,False,False
5210,0x493d0e6a0011d177aff6eb674deba6c009de43ec,0,0,-1594270864475363744,0,0,0,False,False
5211,0x37c927eb3930f13fcdbe34e9e926c742f5e581f0,264397427809941988052042,0,-686638758470098666965,0,0,0,False,False
5212,0xcbc85a465584d4ba7491e7cb549475fbaf814bc4,0,0,-472401177968801019567,0,0,0,False,False
5213,0x5bdb01c94b5ff89359d4956eb24720a8abec6199,-34791500000000000000000,34791500000000000000000,130183956524354239919,0,0,0,False,False
5214,0xd27c2d99c531b0128598be06843a6468d8870487,100000000000000000000000,-100000000000000000000000,36766257814577629004,0,0,0,False,False
5215,0xbaabc774c49c5a52fef0a07ddd8d944814d5aa0c,4411784720729028896235,0,-6226520316448254093,0,0,0,False,False
5216,0xf30dcc3c67f8a70180a6f4fd700a2d831d900454,0,0,-6762593874908402903,0,0,0,False,False
5217,0x9dc424544455be4260987d432978c8457ea7779b,0,0,314356070731965987003,0,0,0,False,False
5218,0x36b54f18450a1f06ff906d7d523fe59a07d6124d,0,0,0,0,0,0,False,False
5219,0x6c9f885db6e9f66920154e7f72bee9ee1a237ccd,-18913135855091884556,0,815516590199976657611,18839628569000000000,0,0,False,False
5220,0xc5e9f341b161e2038e1c88522324f10f6fc4bcb4,0,0,-66767448211972276651,0,0,0,False,False
5221,0x83521910a80c98a49c33d595691dbfc72137a03a,0,0,0,0,0,0,False,False
5222,0x8a04928a6da5c3149637918284160b4987243377,0,0,17750726031213993818,0,0,0,False,False
5223,0xa3bd1c9917b2bf6e25fc979e1f1bbda291a3f332,0,0,411070773592285907655,0,0,0,False,False
5224,0xb4b7ee8fa7c5f1c99feb6f45daecccc68b807ebf,0,0,14461899073404468920,0,0,0,False,False
5225,0xb5257cb9f009fe4171e1ce1a567c198c174d9efd,0,0,-127340748530835354093,0,0,0,False,False
5226,0x1df7e67a888e116fcb4105498af68c5c58146d06,0,0,-4681932929673336659,0,0,0,False,False
5227,0x71ea2abe2271813168e993d7854d6c1bf932ac06,1321257029948857483833503,-1321257029948857483833503,-552726157269008268116,0,0,0,False,False
5228,0x8bdd4b61271daaffb57c74a537284cf9b79b0cef,224275674651398932794071,0,-1462838429862445893136,0,0,0,False,False
5229,0x51c13b9e6f40f442c58f07b37f9c9df660f99aa1,23454311321569779760101,0,0,0,0,0,False,False
5230,0x4c19bc7e77bcace95f8d6ceac9e0e5a24645dfbf,0,0,-207038788071513567078,0,0,0,False,False
5231,0x160171fe9b4e3cbb38ee64fa093161642cc77cf5,383544176289354682098412,-383544176289354682098412,-1031706374787815433237,0,0,0,False,False
5232,0xdac4f722f5d94d380d2b54498c7196dcca9f363c,0,0,3935069276614857704,0,0,0,False,False
5233,0xddb6ed1bd0032fdfc02290353b14e9a8fa0da4a3,0,0,-1813774890312949153,0,0,0,False,False
5234,0x14c50d9e28c8a7dec501f17be30285a80ed112fe,0,6551841477323765103795,0,0,0,0,False,False
5235,0x3fc74da513fe18b3a4ca9f0bde7c094c671a817e,0,0,43932990763746200405,0,0,0,False,False
5236,0xd739a5cb151a5a8344c8930626c84143877e663a,0,0,-465940355683721271879,0,0,0,False,False
5237,0x09c7b5541ea5e9aa227026b081cd88a75edd7147,-27660603103422951948308,47780871351556873649733,55057820047480812718,0,0,0,False,False
5238,0x7e28c3ecbbf866cb96d1b6c0f051da4d312f64bb,-3965154741980039840,0,0,1500000000000000000000,0,0,False,False
5239,0x19b4123acdd7a1edecdda4c6f7a6677171940b3d,0,0,-109346402044656468206,0,0,0,False,False
5240,0x411cb65eeef547f440196aabbd32f0f82def553e,27375696960319305538554691,-27375696960319305538554691,267063064821403268970181,0,0,0,False,False
5241,0x5e1b6073c2536bacf73fc2439d1890e94ff8baaa,-2068047870579254894,0,0,802276698699878383475,0,0,False,False
5242,0x3ac2e61567a9527ad22200dd8d53127e591df6d9,0,0,-1140594922955564734159,0,0,0,False,False
5243,0xc810d9d594b94e179b58ee964f5a4d29269e2e26,0,0,26331323139425442607,0,0,0,False,False
5244,0x3ce9a179b904da2acdeb1a59f70de3c20435840f,340818955142734248308011,0,-998006559459706885904,0,0,0,False,False
5245,0x5eb2c898c0690cc9cd009d3aa477c5c7a35b4353,0,0,811499857697593014273,0,0,0,False,False
5246,0x64f7507fd745608fdcf7cc8495d8030df21a5736,0,0,-3054666214791201386,0,0,0,False,False
5247,0x8fc32eb60176508f0f3d90247c6acd8db619ffb9,108558081099095283587396,0,-285741357921437499990,0,0,0,False,False
5248,0x78749b612643453a74dd51d02e258634e672f19b,0,0,-3279330870338800689,0,0,0,False,False
5249,0x5c18bfbc49ef4a2f94d2e5da37d49933d21e26d2,6374950138820629284926,0,-9395597931810659089,0,0,0,False,False
5250,0x63c7eeebff51f040fdfd96578fd617f5b01bfd54,0,0,190887617758736370413,0,0,0,False,False
5251,0xa7bc0b1214da49bf07e66823728f78072bb58a05,0,0,195291596381139901089,0,0,0,False,False
5252,0xd518c3d8cbf0b530e36bb496ecd938e91da226d4,0,0,-28418097802873232279,0,0,0,False,False
5253,0x44fce83e18ba226f35bad88ef842f2d39935108b,0,0,3809972777072899705229,0,0,0,False,False
5254,0x8b375b2d1aaa1e64efaaa7d0ebf2399103f184ea,8974023636817068097509,0,-47404925430821424576,0,0,0,False,False
5255,0xd8b5767e66c55c906ee35d76dbe0e290871ddcef,5828696359031679910876,-5828696359031679910876,-8983925701540970524,0,0,0,False,False
5256,0x758d182e21f798c6cb06883cd44f3846b2e8e778,0,0,47083730881573661519,0,0,0,False,False
5257,0x4ad94ec26b69764de0b4ec244caf4ec5746ac206,5791144013508188585712,0,-47932020106946020860,0,0,0,False,False
5258,0xcf6bac734bdcb2cf8a64a134e4b6c299b6bdf30c,7656359645440782899473,0,-9963027432714020146,0,0,0,False,False
5259,0x665221cf743a8b88a4da141221f20b8f0419f560,344985997472612403948,0,0,0,0,-1897000000000000,False,False
5260,0xc4d608eded26869cf6a3b2224e7a5b26de0f4912,19607722035076242769421,0,7039620709808221477,0,0,0,False,False
5261,0x215d9e87e5f9ac8e5ab7a878f70f9886d87cc5cd,28180204088239976671791,0,-115803535428969230522,0,0,0,False,False
5262,0x5a2526244892ea6227c8f59265d286b1267b4953,0,0,-16415869916194499377,0,0,9372579170966769,False,False
5263,0x509d47d9efa92a99ef738313c45eb139da1a7e3a,256251236268739845598629,-256251236268739845598629,1053004831673098234425,0,0,0,False,False
5264,0xfe2c16cf11da2eb4afcafd6827c6bb58a529dd0f,0,0,51411411399210206457,0,0,0,False,False
5265,0x571e22560d35581add95ceac638860a8159aba62,26014290351120768024,129787514482296624498954,182647946317415210006,0,0,0,False,False
5266,0x5383f811f675180577d6064c44c09b514c54531d,0,0,-22399103577572415200,0,0,0,False,False
5267,0x7e6d3fde8c39d07258903f10fc9b03251b224664,45972737564666220242799,0,-471324635043748696426,0,0,0,False,False
5268,0x0d97b762523875278e0e11f00ef2db7faea83bb3,193723180862463973935581,0,-258092640146025405823,0,0,0,False,False
5269,0x00b97dadf4b00c96f6267e9032c955a4de77d8ec,0,0,-19160552667788597370,0,0,0,False,False
5270,0x1b67b3e086e56a78d80e2f36f4691db455fceecc,0,0,30555304431545169685,0,0,0,False,False
5271,0x27bd204e439aa6fafced823b7453a630d242a6f1,-77260894455227126794488,77260894455227126794488,2004074752108060124071,0,0,0,False,False
5272,0x9e72822f098826d5f857c58fd5c8443dc80d9607,3500000000000000000000,0,-1523944242973887389,0,0,0,False,False
5273,0xac7e786e9b8ff74dc6dcad765fc7b78f5d4653a4,42467731548016581651547,0,98201969439004781691,0,0,0,False,False
5274,0xe61f0ad7e1a15d1d5cdb825380f6437f317f70a6,0,0,0,0,0,0,True,False
5275,0xbf228e1d174ba2ea8d165dabcfce367addd256e0,14728628113770990511332,2721464058540856460069,60000000000000000000,0,0,0,False,False
5276,0xcabdde2e75c67685460dedf9e346b6136a04d6be,0,0,-86966578970111259457,0,0,0,False,False
5277,0x913bae903fde566a54fc867e944402f3a7869c78,300000000000000000000000,0,-341858494193923364680,0,0,0,False,False
5278,0x48cd17b1e5875d418f4a15f35df56e923e02077e,0,0,65127909496579576982,0,0,0,False,False
5279,0x47354de5335ac7e66102c9f72d47a0f6a1c313d0,0,242143961631645948660885,0,0,0,0,False,False
5280,0x747fc6d60b1bd0f4d8f6dbe1ba54691695cdb7f9,0,0,-53357686589448127,0,0,0,False,False
5281,0x9a1de7d8f1384f92e4eaa3c982da219a5cf67b66,0,0,104981068349172123246,0,0,0,False,False
5282,0x896d5b728c9f906183da4a2d1c5d36ac245d2ec6,0,0,98192645442821323934,0,0,0,False,False
5283,0xedc94ff34c6946857f30b33d92f2310b71b8bd5a,4332112560138850295881398,-4332112560138850295881398,-11323822636520799902507,0,0,0,False,False
5284,0xfb46948ec798ed1186c269a4a82ea34344cce71d,0,0,125324809727070157278,0,0,0,False,False
5285,0xd4cb0710615e054047aea7bab3403faa240d6e2a,0,0,12899559239862396632,0,0,0,False,False
5286,0xf88ea9d701b52053766e517c232e531f138c7aa8,0,0,0,0,0,0,False,False
5287,0x25f62fc38c4ed648d09154d582ae4b6d5ea3c204,100000000000000000000,0,0,0,0,-556696423732148,False,False
